carat,depth,table,x,y,z,price,cut
0.57,61.4,56.0,5.38,5.29,3.28,1176,Premium
0.56,61.7,58.0,5.31,5.29,3.27,1176,Premium
0.42,62.7,61.0,4.77,4.74,2.98,1176,Premium
0.56,61.6,61.0,5.38,5.21,3.26,1176,Fair
0.5,65.0,58.0,4.98,4.9,3.21,1176,Fair
0.38,62.0,57.0,4.62,4.61,2.86,1176,Ideal
0.51,61.8,58.0,5.08,5.11,3.15,1177,Premium
0.51,62.7,53.0,5.09,5.12,3.2,1177,Ideal
0.42,60.6,57.0,4.84,4.86,2.94,1177,Ideal
0.44,61.9,54.0,4.9,4.95,3.05,1177,Ideal
0.44,61.4,55.0,4.92,4.95,3.03,1177,Ideal
0.41,59.7,57.0,4.87,4.84,2.9,1177,Ideal
0.41,61.7,55.0,4.8,4.76,2.95,1177,Ideal
0.47,57.2,60.0,5.18,5.21,2.97,1178,Very Good
0.45,61.8,57.0,4.92,4.95,3.05,1178,Ideal
0.5,62.0,56.0,5.09,5.12,3.16,1178,Ideal
0.54,62.1,56.0,5.18,5.26,3.24,1178,Ideal
0.47,62.2,55.0,4.99,5.01,3.11,1178,Ideal
0.5,61.8,63.0,5.08,5.05,3.13,1178,Very Good
0.5,58.5,60.0,5.21,5.19,3.04,1178,Premium
0.55,62.9,54.0,5.23,5.29,3.31,1179,Very Good
0.46,61.4,59.7,4.94,4.97,3.05,1179,Very Good
0.56,61.2,57.0,5.28,5.31,3.24,1179,Very Good
0.42,61.1,56.0,4.82,4.84,2.95,1179,Ideal
0.42,63.6,55.0,4.75,4.78,3.03,1179,Good
0.42,60.2,59.0,4.82,4.84,2.91,1179,Premium
0.42,61.6,55.0,4.82,4.85,2.98,1179,Ideal
0.42,61.4,56.0,4.81,4.83,2.96,1179,Ideal
0.42,62.1,56.0,4.78,4.82,2.98,1179,Ideal
0.42,59.8,58.0,4.85,4.88,2.91,1179,Premium
0.42,59.3,59.0,4.9,4.92,2.91,1179,Premium
0.42,60.6,56.0,4.86,4.88,2.95,1179,Ideal
0.39,60.4,56.0,4.76,4.78,2.88,1179,Ideal
0.42,61.7,55.0,4.78,4.84,2.97,1179,Ideal
0.29,60.4,58.0,4.28,4.33,2.6,499,Very Good
0.3,60.9,58.0,4.31,4.33,2.63,499,Very Good
0.3,62.3,53.9,4.28,4.31,2.68,499,Ideal
0.3,62.2,54.2,4.31,4.34,2.69,499,Ideal
0.3,62.0,55.1,4.29,4.32,2.67,499,Ideal
0.3,62.1,58.0,4.27,4.29,2.66,499,Ideal
0.3,61.1,57.0,4.3,4.34,2.64,499,Ideal
0.3,62.4,57.0,4.27,4.29,2.67,499,Ideal
0.3,61.6,54.0,4.32,4.35,2.67,499,Ideal
0.3,62.3,56.0,4.29,4.32,2.68,499,Ideal
0.3,62.3,57.0,4.29,4.31,2.68,499,Ideal
0.3,61.7,58.0,4.29,4.3,2.65,499,Ideal
0.3,62.1,56.0,4.31,4.36,2.69,499,Ideal
0.3,62.2,55.0,4.29,4.33,2.68,499,Ideal
0.24,63.8,56.0,3.95,3.98,2.53,499,Good
0.26,63.1,57.0,4.04,4.07,2.56,499,Good
0.32,62.3,57.0,4.44,4.33,2.73,499,Ideal
0.23,60.8,56.0,3.94,3.99,2.41,499,Very Good
0.23,59.6,61.0,3.99,4.03,2.39,499,Very Good
0.25,62.1,56.0,4.03,4.05,2.51,500,Very Good
0.31,60.8,56.0,4.4,4.42,2.68,500,Ideal
0.27,62.3,54.0,4.16,4.19,2.6,500,Ideal
0.27,62.2,55.0,4.15,4.18,2.59,500,Ideal
0.23,59.2,61.0,4.04,4.0,2.38,500,Premium
0.31,62.1,54.0,4.34,4.39,2.71,500,Very Good
0.31,62.7,57.0,4.31,4.36,2.72,500,Very Good
0.3,63.6,55.0,4.28,4.33,2.74,500,Good
0.3,63.5,57.0,4.24,4.27,2.7,500,Good
0.3,63.5,59.0,4.19,4.22,2.67,500,Good
0.3,63.5,57.0,4.21,4.26,2.69,500,Good
0.42,60.8,59.0,4.79,4.85,2.93,1179,Premium
0.42,61.1,57.0,4.81,4.84,2.95,1179,Ideal
0.42,61.5,54.0,4.79,4.84,2.96,1179,Ideal
0.42,61.6,55.0,4.81,4.87,2.98,1179,Ideal
0.42,60.8,60.0,4.84,4.87,2.95,1179,Premium
0.42,61.1,56.0,4.82,4.87,2.96,1179,Ideal
0.42,60.0,57.0,4.84,4.86,2.91,1179,Ideal
0.42,61.2,57.0,4.78,4.82,2.94,1179,Ideal
0.42,62.7,58.0,4.74,4.79,2.99,1179,Premium
0.45,62.1,59.0,4.85,4.81,3.0,1179,Very Good
0.42,61.2,56.0,4.85,4.86,2.97,1179,Ideal
0.42,62.0,56.0,4.81,4.84,2.99,1179,Ideal
0.51,62.9,55.0,5.12,5.08,3.21,1179,Premium
0.46,59.5,61.4,4.95,5.0,2.96,1179,Good
0.37,61.5,56.0,4.64,4.59,2.84,1179,Ideal
0.49,58.7,60.0,5.2,5.15,3.04,1179,Premium
0.57,62.5,58.0,5.22,5.27,3.28,1180,Very Good
0.51,58.3,61.9,5.19,5.2,3.04,1180,Very Good
0.51,63.9,55.0,5.04,5.1,3.24,1180,Good
0.45,56.8,64.0,5.08,4.99,2.86,1180,Good
0.51,63.8,56.0,5.07,5.09,3.24,1180,Good
0.41,61.5,55.0,4.8,4.83,2.96,1180,Ideal
0.41,61.7,56.0,4.76,4.79,2.94,1180,Ideal
0.4,59.2,62.0,4.8,4.83,2.85,1180,Ideal
0.5,60.7,56.0,5.13,5.18,3.13,1180,Ideal
0.59,63.9,57.0,5.3,5.25,3.37,1180,Good
0.41,61.9,59.0,4.78,4.75,2.95,1181,Premium
0.41,61.1,56.0,4.81,4.78,2.93,1181,Ideal
0.41,62.5,57.0,4.75,4.72,2.96,1181,Ideal
0.41,62.2,58.0,4.8,4.78,2.98,1181,Premium
0.5,64.7,57.0,4.99,4.94,3.21,1181,Fair
0.5,63.1,58.0,5.09,5.05,3.2,1181,Very Good
0.5,63.3,56.0,5.09,5.05,3.21,1181,Very Good
0.5,62.8,55.0,5.08,5.05,3.18,1181,Ideal
0.5,63.7,55.0,5.08,5.03,3.22,1181,Good
0.5,61.5,58.0,5.09,5.03,3.11,1181,Premium
0.5,63.0,57.0,5.09,5.04,3.19,1181,Ideal
0.45,61.8,57.0,4.94,4.9,3.04,1181,Ideal
0.45,61.4,61.0,4.95,4.89,3.02,1181,Premium
0.42,59.5,59.0,4.88,4.86,2.9,1181,Premium
0.42,61.6,57.0,4.84,4.8,2.97,1181,Ideal
0.42,62.1,55.0,4.85,4.81,3.0,1181,Premium
0.42,62.2,59.0,4.79,4.76,2.97,1181,Premium
0.63,61.9,59.0,5.49,5.47,3.39,1181,Premium
0.5,59.4,60.0,5.21,5.16,3.08,1181,Premium
0.5,61.8,59.0,5.07,5.03,3.12,1181,Premium
0.42,58.5,63.0,4.9,4.88,2.86,1181,Very Good
0.5,63.1,59.0,5.02,4.96,3.15,1181,Very Good
0.6,61.9,55.0,5.43,5.46,3.37,1182,Ideal
0.49,59.5,62.0,5.09,5.22,3.06,1182,Good
0.39,59.9,59.0,4.78,4.84,2.88,1183,Very Good
0.43,61.8,55.0,4.87,4.9,3.02,1183,Ideal
0.39,62.1,54.0,4.67,4.7,2.91,1183,Ideal
0.39,60.8,58.0,4.72,4.76,2.88,1183,Ideal
0.55,61.7,55.0,5.26,5.28,3.25,1183,Ideal
0.55,61.4,55.0,5.27,5.29,3.24,1183,Ideal
0.4,59.8,60.0,4.8,4.84,2.88,1184,Very Good
0.41,61.2,62.0,4.76,4.78,2.92,1184,Very Good
0.58,61.6,57.0,5.34,5.38,3.3,1184,Ideal
0.55,61.9,58.0,5.2,5.24,3.23,1185,Premium
0.42,62.8,59.0,4.73,4.76,2.98,1185,Very Good
0.42,61.7,55.0,4.79,4.83,2.97,1185,Ideal
0.5,61.1,58.0,5.09,5.13,3.12,1185,Ideal
0.44,61.5,56.0,4.89,4.93,3.02,1185,Ideal
0.41,62.7,59.0,4.75,4.78,2.99,1186,Very Good
0.51,64.0,57.0,5.01,5.06,3.22,1186,Good
0.41,61.4,53.9,4.79,4.81,2.95,1186,Ideal
0.4,62.2,56.0,4.71,4.74,2.94,1186,Ideal
0.55,60.3,58.0,5.35,5.33,3.22,1186,Premium
0.25,59.0,60.0,5.33,5.28,3.12,1186,Premium
0.25,58.8,60.0,5.33,5.28,3.12,1186,Premium
0.44,62.1,60.0,4.84,4.92,3.03,1187,Very Good
0.5,63.3,59.0,4.99,5.02,3.17,1187,Very Good
0.5,64.1,57.0,5.04,5.07,3.24,1187,Very Good
0.5,62.9,59.0,5.04,5.07,3.18,1187,Very Good
0.41,62.2,54.0,4.76,4.79,2.97,1187,Ideal
0.41,61.5,55.0,4.79,4.83,2.96,1187,Ideal
0.41,61.1,56.0,4.8,4.85,2.95,1187,Ideal
0.41,61.0,56.0,4.79,4.82,2.93,1187,Ideal
0.41,60.9,60.0,4.81,4.82,2.93,1187,Premium
0.41,61.8,55.0,4.76,4.79,2.95,1187,Ideal
0.41,62.1,56.0,4.74,4.76,2.95,1187,Ideal
0.41,60.0,57.0,4.81,4.85,2.9,1187,Ideal
0.41,62.3,56.0,4.75,4.78,2.97,1187,Ideal
0.41,61.6,56.0,4.78,4.8,2.95,1187,Ideal
0.41,62.8,54.0,4.72,4.77,2.98,1187,Very Good
0.41,61.9,56.0,4.75,4.78,2.95,1187,Ideal
0.41,61.8,59.0,4.74,4.78,2.94,1187,Premium
0.41,62.0,56.0,4.72,4.76,2.94,1187,Ideal
0.41,60.9,56.0,4.75,4.81,2.91,1187,Ideal
0.41,61.4,56.0,4.77,4.81,2.94,1187,Ideal
0.41,61.8,57.0,4.75,4.8,2.95,1187,Ideal
0.41,62.9,54.0,4.71,4.74,2.97,1187,Very Good
0.41,61.4,57.0,4.76,4.79,2.93,1187,Ideal
0.54,61.7,55.0,5.24,5.27,3.24,1187,Ideal
0.31,60.4,56.0,4.43,4.38,2.66,1188,Ideal
0.5,61.6,56.0,5.08,5.14,3.15,1188,Ideal
0.51,62.0,56.0,5.13,5.16,3.19,1188,Ideal
0.44,60.9,56.0,4.88,4.94,2.99,1188,Ideal
0.66,61.0,61.0,5.64,5.59,3.43,1188,Premium
0.5,65.0,58.0,4.96,4.92,3.21,1188,Fair
0.5,63.3,59.0,5.03,4.99,3.17,1188,Very Good
0.5,63.6,56.0,5.03,5.0,3.19,1188,Good
0.53,61.7,55.0,5.2,5.24,3.22,1189,Very Good
0.4,62.1,59.0,4.67,4.7,2.91,1189,Very Good
0.39,62.1,53.7,4.67,4.71,2.91,1189,Ideal
0.42,60.9,55.0,4.87,4.89,2.97,1190,Very Good
0.52,62.6,58.0,5.11,5.14,3.21,1190,Very Good
0.53,60.3,60.1,5.22,5.25,3.16,1190,Very Good
0.5,60.7,59.0,5.11,5.04,3.08,1190,Very Good
0.5,57.2,60.0,5.25,5.2,2.99,1190,Good
0.5,62.2,58.0,5.08,5.14,3.18,1190,Premium
0.5,64.1,56.0,5.03,4.98,3.21,1190,Good
0.49,60.7,56.0,5.13,5.18,3.13,1190,Ideal
0.4,62.9,56.0,4.67,4.71,2.95,1191,Very Good
0.52,61.5,60.0,5.15,5.16,3.17,1191,Premium
0.52,62.1,55.0,5.14,5.17,3.2,1191,Ideal
0.51,60.2,55.0,5.19,5.24,3.14,1191,Ideal
0.54,61.4,56.0,5.27,5.29,3.24,1192,Ideal
0.51,59.9,56.0,5.19,5.23,3.12,1192,Ideal
0.46,62.2,55.0,4.94,4.97,3.08,1192,Ideal
0.41,60.1,58.0,4.83,4.79,2.89,1192,Premium
0.41,60.6,57.0,4.86,4.81,2.93,1192,Ideal
0.41,60.1,57.0,4.85,4.83,2.91,1192,Ideal
0.41,60.6,58.0,4.84,4.79,2.92,1192,Premium
0.41,60.4,58.0,4.84,4.8,2.91,1192,Premium
0.41,60.3,58.0,4.83,4.79,2.9,1192,Premium
0.41,61.0,59.0,4.83,4.77,2.93,1192,Premium
0.41,61.9,55.0,4.79,4.78,2.96,1192,Ideal
0.41,61.2,56.0,4.8,4.78,2.93,1192,Ideal
0.41,61.0,59.0,4.82,4.79,2.93,1192,Premium
0.41,60.1,59.0,4.82,4.79,2.89,1192,Premium
0.41,61.0,56.0,4.82,4.78,2.93,1192,Ideal
0.41,61.7,56.0,4.81,4.78,2.96,1192,Ideal
0.41,61.4,56.0,4.81,4.76,2.94,1192,Ideal
0.41,61.9,55.0,4.79,4.74,2.95,1192,Ideal
0.41,62.9,54.0,4.74,4.7,2.97,1192,Ideal
0.41,62.4,58.0,4.76,4.7,2.95,1192,Premium
0.41,62.5,56.0,4.75,4.72,2.96,1192,Ideal
0.41,62.6,55.0,4.76,4.73,2.97,1192,Ideal
0.41,62.3,56.0,4.77,4.73,2.96,1192,Ideal
0.41,61.7,57.0,4.8,4.73,2.94,1192,Ideal
0.42,62.2,56.0,4.78,4.81,2.98,1193,Very Good
0.45,60.0,57.0,4.99,5.02,3.0,1193,Very Good
0.51,63.4,59.0,5.07,5.02,3.2,1193,Good
0.53,60.9,60.0,5.26,5.19,3.18,1193,Premium
0.57,61.6,54.0,5.35,5.37,3.3,1193,Ideal
0.58,61.4,55.0,5.37,5.42,3.31,1193,Ideal
0.4,62.0,57.0,4.73,4.75,2.94,1193,Ideal
0.38,61.0,56.0,4.68,4.7,2.86,1193,Ideal
0.5,61.2,61.0,5.03,5.06,3.09,1193,Good
0.51,65.2,57.0,5.03,5.09,3.3,1193,Fair
0.54,60.7,55.0,5.31,5.34,3.23,1194,Very Good
0.44,61.1,57.0,4.91,4.94,3.01,1194,Very Good
0.46,62.1,57.0,4.89,4.93,3.05,1194,Very Good
0.51,61.6,57.0,5.17,5.19,3.19,1195,Very Good
0.35,62.1,57.0,4.52,4.55,2.81,1195,Ideal
0.59,61.7,54.0,5.4,5.46,3.35,1195,Ideal
0.59,61.7,54.0,5.38,5.44,3.34,1195,Ideal
0.54,61.4,59.0,5.24,5.21,3.21,1195,Premium
0.51,63.0,57.0,5.14,5.11,3.23,1195,Ideal
0.51,58.9,60.0,5.24,5.19,3.07,1195,Premium
0.59,60.8,56.0,5.43,5.4,3.29,1195,Premium
0.51,64.1,54.0,5.02,5.0,3.21,1195,Good
0.51,60.4,58.0,5.21,5.19,3.14,1195,Premium
0.44,60.9,55.0,4.92,4.96,3.01,1196,Ideal
0.44,61.6,58.0,4.85,4.89,3.0,1196,Premium
0.4,61.6,56.0,4.73,4.77,2.93,1196,Ideal
0.41,61.3,54.0,4.79,4.84,2.95,1196,Ideal
0.41,61.6,55.0,4.79,4.82,2.96,1196,Ideal
0.63,61.7,55.0,5.51,5.56,3.41,1196,Ideal
0.58,62.8,57.0,5.33,5.28,3.33,1196,Ideal
0.44,60.1,58.0,4.96,4.92,2.97,1196,Premium
0.6,62.0,57.0,5.43,5.35,3.34,1196,Premium
0.6,62.0,57.0,5.43,5.35,3.34,1196,Premium
0.5,66.4,58.0,4.98,4.87,3.27,1196,Fair
0.52,58.8,62.0,5.31,5.3,3.12,1196,Premium
0.52,61.5,59.0,5.19,5.15,3.18,1196,Premium
0.58,59.5,59.0,5.41,5.45,3.23,1197,Very Good
0.41,60.9,59.0,4.8,4.85,2.94,1197,Very Good
0.35,61.4,56.0,4.53,4.56,2.79,1197,Ideal
0.35,62.2,56.0,4.51,4.52,2.81,1197,Ideal
0.42,61.4,55.0,4.82,4.86,2.97,1197,Very Good
0.5,62.2,60.0,5.03,5.07,3.14,1197,Very Good
0.56,63.2,57.0,5.23,5.27,3.32,1197,Good
0.5,60.0,63.0,5.06,5.1,3.05,1197,Very Good
0.5,62.8,61.0,4.99,5.01,3.14,1197,Very Good
0.5,63.6,55.0,5.03,5.06,3.21,1197,Good
0.5,63.9,57.0,5.02,5.06,3.22,1197,Good
0.5,62.7,61.0,5.01,5.07,3.16,1197,Very Good
0.5,62.9,59.0,5.06,5.09,3.19,1197,Very Good
0.56,61.3,60.0,5.23,5.28,3.22,1197,Very Good
0.5,62.1,56.0,5.05,5.09,3.15,1197,Very Good
0.56,61.7,56.0,5.26,5.3,3.26,1197,Ideal
0.5,62.6,56.0,5.06,5.1,3.18,1197,Very Good
0.5,62.5,64.0,4.93,4.99,3.1,1197,Good
0.5,61.0,60.0,5.08,5.11,3.11,1197,Very Good
0.39,61.4,56.0,4.71,4.73,2.9,1197,Ideal
0.53,62.3,57.0,5.2,5.24,3.25,1197,Ideal
0.52,61.1,55.0,5.22,5.26,3.2,1197,Ideal
0.6,65.7,55.0,5.31,5.23,3.46,1197,Fair
0.45,63.7,61.0,4.81,4.73,3.04,1197,Good
0.49,60.1,56.0,5.13,5.15,3.09,1198,Very Good
0.43,61.2,58.0,4.82,4.88,2.97,1199,Very Good
0.41,61.7,55.0,4.81,4.85,2.98,1199,Ideal
0.4,61.2,56.0,4.74,4.77,2.91,1199,Ideal
0.48,58.6,62.0,5.14,5.2,3.03,1199,Good
0.52,60.5,62.0,5.15,5.2,3.13,1199,Good
0.38,61.6,58.0,4.61,4.65,2.85,1200,Very Good
0.38,61.5,57.0,4.63,4.67,2.86,1200,Ideal
0.38,61.9,54.0,4.67,4.7,2.9,1200,Ideal
0.38,61.3,56.0,4.63,4.73,2.87,1200,Ideal
0.38,61.9,56.0,4.63,4.65,2.87,1200,Very Good
0.52,62.9,56.0,5.08,5.12,3.21,1200,Very Good
0.38,62.2,57.0,4.64,4.68,2.9,1200,Ideal
0.38,60.0,62.0,4.7,4.73,2.83,1200,Very Good
0.38,61.5,56.0,4.64,4.66,2.86,1200,Ideal
0.38,61.6,58.0,4.63,4.66,2.86,1200,Premium
0.38,59.2,58.0,4.76,4.8,2.83,1200,Premium
0.38,61.3,55.0,4.67,4.72,2.88,1200,Ideal
0.39,61.4,54.0,4.71,4.73,2.9,1200,Ideal
0.4,61.5,58.0,4.74,4.69,2.9,1200,Premium
0.4,61.4,55.0,4.76,4.72,2.91,1200,Ideal
0.4,62.4,57.0,4.78,4.74,2.97,1200,Ideal
0.4,61.6,57.0,4.76,4.75,2.93,1200,Ideal
0.4,61.2,56.0,4.79,4.75,2.92,1200,Ideal
0.4,60.9,57.0,4.8,4.76,2.91,1200,Premium
0.4,62.3,58.0,4.72,4.66,2.92,1200,Premium
0.4,61.7,58.0,4.71,4.69,2.9,1200,Premium
0.4,59.2,59.0,4.81,4.79,2.84,1200,Premium
0.4,60.9,58.0,4.81,4.78,2.92,1200,Premium
0.4,62.1,58.0,4.73,4.7,2.93,1200,Premium
0.4,62.5,60.0,4.72,4.66,2.93,1200,Premium
0.4,62.9,56.0,4.71,4.67,2.95,1200,Ideal
0.4,59.9,57.0,4.82,4.77,2.87,1200,Ideal
0.42,62.4,57.0,4.79,4.82,2.99,1201,Ideal
0.39,61.6,56.0,4.69,4.73,2.9,1201,Ideal
0.5,60.6,56.0,5.13,5.16,3.12,1202,Very Good
0.51,60.9,60.0,5.19,5.16,3.15,1202,Premium
0.44,61.3,56.0,4.91,4.93,3.01,1202,Ideal
0.44,62.3,56.0,4.85,4.87,3.03,1202,Ideal
0.59,62.8,57.0,5.33,5.37,3.36,1202,Ideal
0.48,61.4,55.0,5.05,5.08,3.11,1202,Ideal
0.51,57.7,60.0,5.31,5.26,3.05,1202,Good
0.47,60.5,59.4,5.03,5.08,3.06,1203,Very Good
0.52,63.7,55.0,5.1,5.11,3.25,1203,Good
0.51,62.5,59.0,5.08,5.1,3.18,1203,Very Good
0.5,60.9,57.0,5.16,5.13,3.13,1203,Ideal
0.51,60.3,57.0,5.15,5.17,3.11,1204,Very Good
0.32,61.8,56.0,4.4,4.44,2.73,1204,Ideal
0.32,61.2,56.0,4.41,4.45,2.71,1204,Ideal
0.4,60.5,58.0,4.76,4.8,2.89,1205,Very Good
0.46,63.2,56.0,4.89,4.92,3.1,1205,Good
0.41,61.2,57.0,4.79,4.85,2.95,1205,Ideal
0.53,62.2,54.0,5.18,5.23,3.24,1205,Ideal
0.53,62.0,54.0,5.17,5.22,3.22,1205,Ideal
0.53,61.5,54.0,5.21,5.26,3.22,1205,Ideal
0.51,62.0,57.0,5.13,5.09,3.17,1205,Premium
0.51,62.7,52.0,5.15,5.12,3.22,1205,Premium
0.51,61.0,56.0,5.2,5.16,3.16,1205,Ideal
0.51,60.3,56.0,5.22,5.19,3.14,1205,Premium
0.53,62.1,62.0,5.15,5.13,3.19,1206,Premium
0.56,62.6,59.0,5.2,5.24,3.27,1206,Premium
0.52,61.5,56.0,5.16,5.21,3.19,1206,Ideal
0.4,61.7,57.0,4.75,4.72,2.92,1206,Ideal
0.4,61.5,56.0,4.77,4.73,2.92,1206,Ideal
0.4,62.0,61.0,4.72,4.7,2.92,1206,Premium
0.7,62.3,56.0,5.66,5.61,3.51,1206,Premium
0.43,62.0,59.0,4.8,4.82,2.98,1207,Premium
0.43,61.5,56.0,4.85,4.87,2.99,1207,Ideal
0.43,62.3,59.0,4.77,4.83,2.99,1207,Very Good
0.43,61.4,55.0,4.86,4.91,3.0,1207,Ideal
0.43,62.0,55.0,4.82,4.85,3.0,1207,Ideal
0.43,60.3,58.0,4.87,4.91,2.95,1207,Premium
0.43,60.9,58.0,4.88,4.91,2.98,1207,Premium
0.43,60.5,57.0,4.86,4.92,2.96,1207,Ideal
0.43,62.1,56.0,4.85,4.87,3.02,1207,Ideal
0.43,61.3,57.0,4.85,4.87,2.98,1207,Very Good
0.43,62.2,58.0,4.78,4.83,2.99,1207,Premium
0.4,62.9,58.0,4.68,4.77,2.97,1207,Very Good
0.43,61.6,56.0,4.85,4.86,2.99,1207,Ideal
0.43,62.1,55.0,4.83,4.86,3.01,1207,Ideal
0.43,61.9,55.0,4.85,4.87,3.01,1207,Ideal
0.44,60.3,57.0,4.92,4.96,2.98,1207,Ideal
0.33,61.6,56.0,4.44,4.46,2.74,1207,Ideal
0.39,61.1,59.0,4.74,4.68,2.88,1207,Premium
0.33,61.9,57.0,4.45,4.41,2.74,1207,Ideal
0.33,60.8,58.0,4.49,4.46,2.72,1207,Premium
0.33,61.8,58.0,4.43,4.4,2.73,1207,Premium
0.57,63.3,56.0,5.28,5.24,3.33,1207,Very Good
0.73,59.3,61.0,5.88,5.75,3.46,1207,Premium
0.46,60.2,60.0,5.01,4.96,3.0,1208,Premium
0.3,60.5,57.0,4.47,4.35,2.67,1208,Fair
0.46,59.4,60.0,5.04,5.02,2.99,1208,Premium
0.34,61.1,56.0,4.52,4.55,2.77,1208,Ideal
0.58,62.6,57.0,5.27,5.33,3.32,1208,Ideal
0.3,62.1,59.0,4.29,4.27,2.66,1208,Premium
0.54,61.2,56.0,5.27,5.24,3.21,1208,Ideal
0.56,60.0,60.0,5.48,5.42,3.11,1208,Premium
0.5,63.0,55.0,5.05,5.08,3.19,1209,Very Good
0.3,62.1,60.0,4.26,4.28,2.65,500,Very Good
0.38,62.7,58.0,4.57,4.61,2.88,500,Very Good
0.3,62.8,56.0,4.24,4.26,2.67,500,Very Good
0.3,61.7,59.0,4.29,4.33,2.66,500,Very Good
0.3,62.3,54.0,4.27,4.3,2.67,500,Ideal
0.3,62.9,57.0,4.25,4.27,2.68,500,Very Good
0.38,60.0,59.0,4.69,4.71,2.82,500,Premium
0.3,62.1,61.0,4.25,4.29,2.65,500,Very Good
0.3,60.9,60.0,4.33,4.37,2.65,500,Premium
0.3,61.0,56.0,4.33,4.37,2.65,501,Ideal
0.31,59.5,59.0,4.45,4.39,2.63,501,Premium
0.36,63.0,59.0,4.49,4.52,2.84,501,Very Good
0.34,62.0,54.0,4.49,4.51,2.79,501,Ideal
0.33,59.6,57.0,4.49,4.53,2.69,501,Ideal
0.31,62.1,53.8,4.33,4.37,2.7,502,Ideal
0.31,61.9,53.9,4.35,4.38,2.7,502,Ideal
0.31,62.5,53.4,4.31,4.34,2.7,502,Ideal
0.31,61.9,54.5,4.33,4.36,2.69,502,Ideal
0.31,61.3,54.0,4.39,4.46,2.7,502,Ideal
0.31,61.7,54.6,4.38,4.39,2.71,502,Ideal
0.31,63.3,59.0,4.24,4.29,2.7,502,Good
0.28,62.4,56.0,4.19,4.22,2.62,503,Ideal
0.3,62.0,56.0,4.29,4.32,2.67,503,Ideal
0.31,61.9,55.0,4.35,4.38,2.7,503,Ideal
0.28,62.0,56.0,4.2,4.24,2.62,503,Ideal
0.3,60.8,57.0,4.31,4.34,2.63,503,Ideal
0.35,61.8,55.0,4.54,4.56,2.81,503,Ideal
0.41,63.8,57.0,4.69,4.72,3.0,503,Good
0.27,62.5,55.0,4.12,4.16,2.59,504,Very Good
0.27,61.0,56.0,4.19,4.22,2.56,504,Very Good
0.31,61.5,59.0,4.34,4.37,2.68,1209,Very Good
0.58,60.9,57.0,5.4,5.44,3.3,1209,Ideal
0.39,60.6,56.0,4.73,4.76,2.87,1209,Ideal
0.43,62.3,58.0,4.82,4.78,2.99,1209,Premium
0.53,58.5,60.0,5.37,5.33,3.13,1209,Premium
0.42,59.6,59.0,4.96,4.9,2.94,1210,Premium
0.42,61.7,57.0,4.82,4.8,2.97,1210,Ideal
0.42,62.0,55.0,4.84,4.81,2.99,1210,Ideal
0.59,60.6,56.0,5.47,5.48,3.32,1210,Very Good
0.5,63.9,56.0,5.02,4.93,3.18,1210,Good
0.52,62.1,56.0,5.13,5.18,3.2,1210,Ideal
0.36,61.7,55.0,4.58,4.62,2.84,1210,Ideal
0.73,63.9,55.0,5.76,5.69,3.65,1210,Good
0.51,60.7,56.0,5.21,5.17,3.15,1211,Premium
0.34,61.7,56.0,4.48,4.46,2.76,1211,Ideal
0.34,62.4,55.0,4.49,4.45,2.79,1211,Ideal
0.34,61.5,56.0,4.5,4.47,2.76,1211,Ideal
0.34,61.7,57.0,4.52,4.49,2.78,1211,Ideal
0.51,59.4,60.0,5.26,5.21,3.11,1211,Premium
0.38,62.2,54.0,4.65,4.63,2.89,1211,Ideal
0.38,61.8,56.0,4.67,4.62,2.87,1211,Ideal
0.39,62.1,56.0,4.65,4.69,2.9,1212,Ideal
0.56,61.9,55.0,5.27,5.31,3.28,1212,Ideal
0.56,61.9,57.0,5.25,5.29,3.26,1212,Ideal
0.56,61.8,54.0,5.28,5.31,3.27,1212,Ideal
0.38,60.7,57.0,4.69,4.73,2.86,1212,Ideal
0.38,61.5,56.0,4.67,4.7,2.88,1212,Ideal
0.38,62.2,54.0,4.64,4.69,2.9,1212,Ideal
0.57,61.6,58.0,5.33,5.28,3.27,1212,Premium
0.5,60.2,62.0,5.1,5.13,3.08,1213,Very Good
0.39,63.5,56.0,4.65,4.67,2.96,1213,Good
0.55,63.6,61.0,5.22,5.16,3.3,1213,Good
0.41,61.8,54.0,4.78,4.83,2.97,1213,Ideal
0.58,62.1,54.0,5.36,5.39,3.34,1213,Ideal
0.45,61.2,56.0,4.96,4.91,3.02,1213,Ideal
0.42,61.0,56.0,4.82,4.79,2.93,1213,Ideal
0.5,61.6,60.0,5.07,5.1,3.13,1214,Very Good
0.5,62.2,58.0,5.03,5.07,3.14,1214,Very Good
0.57,59.4,58.0,5.39,5.42,3.21,1214,Very Good
0.5,62.0,54.7,5.09,5.12,3.16,1214,Good
0.52,61.9,55.0,5.19,5.21,3.22,1214,Ideal
0.52,61.5,56.0,5.19,5.21,3.2,1214,Ideal
0.65,62.1,54.0,5.56,5.59,3.46,1214,Ideal
0.65,61.9,54.0,5.6,5.62,3.47,1214,Ideal
0.52,61.5,56.0,5.19,5.22,3.2,1214,Ideal
0.56,61.8,55.0,5.31,5.34,3.29,1214,Ideal
0.31,61.5,56.0,4.35,4.4,2.69,1214,Ideal
0.31,62.5,56.0,4.34,4.37,2.72,1214,Ideal
0.31,63.0,55.0,4.34,4.37,2.73,1214,Ideal
0.31,61.8,54.0,4.36,4.38,2.7,1214,Ideal
